episode,predator_reward,prey_reward,capture_rate,predator_elo,prey_elo,policy_loss,value_loss,entropy,om_loss
0,-2.0,2.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0
1,-2.0,2.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0
2,0.97,-0.97,0.3333,1016.0,984.0,0.0,0.0,0.0,0.0
3,-2.0,2.0,0.25,1014.53,985.47,0.0,0.0,0.0,0.0
4,0.36,-0.36,0.4,1029.2,970.8,0.0,0.0,0.0,0.0
5,-2.0,2.0,0.3333,1026.53,973.47,0.0,0.0,0.0,0.0
6,0.15,-0.15,0.4286,1040.11,959.89,0.0,0.0,0.0,0.0
7,-0.85,0.85,0.5,1052.48,947.52,0.0,0.0,0.0,0.0
8,-0.52,0.52,0.5556,1063.79,936.21,0.0,0.0,0.0,0.0
9,0.13,-0.13,0.6,1074.16,925.84,0.0,0.0,0.0,0.0
10,0.85,-0.85,0.6364,1083.72,916.28,0.0,0.0,0.0,0.0
11,-2.0,2.0,0.5833,1076.55,923.45,0.0,0.0,0.0,0.0
12,-0.33,0.33,0.6154,1085.93,914.07,0.0,0.0,0.0,0.0
13,0.18,-0.18,0.6429,1094.6,905.4,0.0,0.0,0.0,0.0
14,0.87,-0.87,0.6667,1102.66,897.34,0.0,0.0,0.0,0.0
15,0.51,-0.51,0.6875,1110.17,889.83,0.0,0.0,0.0,0.0
16,-2.0,2.0,0.6471,1101.19,898.81,-0.002818,0.054131,1.606492,1.542768
17,0.57,-0.57,0.6667,1108.8,891.2,-0.002818,0.054131,1.606492,1.542768
18,0.39,-0.39,0.6842,1115.91,884.09,-0.002818,0.054131,1.606492,1.542768
19,0.8,-0.8,0.7,1122.58,877.42,-0.002818,0.054131,1.606492,1.542768
20,0.58,-0.58,0.75,1128.86,871.14,-0.002818,0.054131,1.606492,1.542768
21,0.44,-0.44,0.8,1134.77,865.23,-0.002818,0.054131,1.606492,1.542768
22,0.65,-0.65,0.8,1140.37,859.63,-0.002818,0.054131,1.606492,1.542768
23,0.84,-0.84,0.85,1145.67,854.33,-0.002818,0.054131,1.606492,1.542768
24,0.64,-0.64,0.85,1150.71,849.29,-0.002818,0.054131,1.606492,1.542768
25,0.3,-0.3,0.9,1155.51,844.49,-0.002818,0.054131,1.606492,1.542768
26,-2.0,2.0,0.85,1144.09,855.91,-0.002818,0.054131,1.606492,1.542768
27,0.99,-0.99,0.85,1149.2,850.8,-0.002818,0.054131,1.606492,1.542768
28,0.14,-0.14,0.85,1154.07,845.93,-0.002818,0.054131,1.606492,1.542768
29,0.98,-0.98,0.85,1158.71,841.29,-0.002818,0.054131,1.606492,1.542768
30,-0.9,0.9,0.85,1163.15,836.85,-0.002818,0.054131,1.606492,1.542768
31,-2.0,2.0,0.85,1151.39,848.61,-0.002818,0.054131,1.606492,1.542768
32,-0.37,0.37,0.85,1156.16,843.84,-0.002818,0.054131,1.606492,1.542768
33,-2.0,2.0,0.8,1144.7,855.3,-0.002818,0.054131,1.606492,1.542768
34,0.95,-0.95,0.8,1149.79,850.21,-0.002818,0.054131,1.606492,1.542768
35,-2.0,2.0,0.75,1138.63,861.37,-0.002818,0.054131,1.606492,1.542768
36,-0.9,0.9,0.8,1144.03,855.97,-0.002818,0.054131,1.606492,1.542768
37,-2.0,2.0,0.75,1133.15,866.85,-0.002818,0.054131,1.606492,1.542768
38,-0.38,0.38,0.75,1138.83,861.17,-0.003178,0.069838,1.59902,1.325883
39,-0.42,0.42,0.75,1144.21,855.79,-0.003178,0.069838,1.59902,1.325883
40,-0.37,0.37,0.75,1149.32,850.68,-0.003178,0.069838,1.59902,1.325883
41,-0.65,0.65,0.75,1154.19,845.81,-0.003178,0.069838,1.59902,1.325883
42,0.5,-0.5,0.75,1158.82,841.18,-0.003178,0.069838,1.59902,1.325883
43,0.75,-0.75,0.75,1163.25,836.75,-0.003178,0.069838,1.59902,1.325883
44,-0.44,0.44,0.75,1167.49,832.51,-0.003178,0.069838,1.59902,1.325883
45,-2.0,2.0,0.7,1155.55,844.45,-0.003178,0.069838,1.59902,1.325883
46,-0.18,0.18,0.75,1160.13,839.87,-0.003178,0.069838,1.59902,1.325883
47,-2.0,2.0,0.7,1148.5,851.5,-0.003178,0.069838,1.59902,1.325883
48,-0.05,0.05,0.7,1153.4,846.6,-0.003178,0.069838,1.59902,1.325883
49,-2.0,2.0,0.65,1142.07,857.93,-0.003178,0.069838,1.59902,1.325883
50,-2.0,2.0,0.6,1131.29,868.71,-0.003178,0.069838,1.59902,1.325883
51,0.81,-0.81,0.65,1137.08,862.92,-0.003178,0.069838,1.59902,1.325883
52,-2.0,2.0,0.6,1126.55,873.45,-0.003178,0.069838,1.59902,1.325883
53,0.56,-0.56,0.65,1132.6,867.4,-0.005796,0.053869,1.585669,0.937294
54,0.91,-0.91,0.65,1138.31,861.69,-0.005796,0.053869,1.585669,0.937294
55,0.76,-0.76,0.7,1143.72,856.28,-0.005796,0.053869,1.585669,0.937294
56,0.81,-0.81,0.7,1148.85,851.15,-0.005796,0.053869,1.585669,0.937294
57,-2.0,2.0,0.7,1137.74,862.26,-0.005796,0.053869,1.585669,0.937294
58,0.8,-0.8,0.7,1143.18,856.82,-0.005796,0.053869,1.585669,0.937294
59,-2.0,2.0,0.65,1132.34,867.66,-0.005796,0.053869,1.585669,0.937294
60,0.68,-0.68,0.65,1138.07,861.93,-0.005796,0.053869,1.585669,0.937294
61,-2.0,2.0,0.6,1127.49,872.51,-0.005796,0.053869,1.585669,0.937294
62,0.82,-0.82,0.6,1133.48,866.52,-0.005796,0.053869,1.585669,0.937294
63,0.65,-0.65,0.6,1139.15,860.85,-0.005796,0.053869,1.585669,0.937294
64,-2.0,2.0,0.55,1128.51,871.49,-0.005796,0.053869,1.585669,0.937294
65,0.33,-0.33,0.6,1134.45,865.55,-0.005796,0.053869,1.585669,0.937294
66,-2.0,2.0,0.55,1124.06,875.94,-0.005796,0.053869,1.585669,0.937294
67,-0.36,0.36,0.6,1130.25,869.75,-0.005796,0.053869,1.585669,0.937294
68,0.19,-0.19,0.6,1136.09,863.91,-0.005796,0.053869,1.585669,0.937294
69,-0.3,0.3,0.65,1141.61,858.39,-0.005796,0.053869,1.585669,0.937294
70,-2.0,2.0,0.65,1130.85,869.15,-0.005796,0.053869,1.585669,0.937294
71,-2.0,2.0,0.6,1120.66,879.34,-0.005796,0.053869,1.585669,0.937294
72,-2.0,2.0,0.6,1111.05,888.95,-0.00552,0.064157,1.567857,0.516282
73,0.95,-0.95,0.6,1118.02,881.98,-0.00552,0.064157,1.567857,0.516282
74,0.1,-0.1,0.6,1124.56,875.44,-0.00552,0.064157,1.567857,0.516282
75,-0.23,0.23,0.6,1130.72,869.28,-0.00552,0.064157,1.567857,0.516282
76,0.15,-0.15,0.6,1136.53,863.47,-0.00552,0.064157,1.567857,0.516282
77,0.94,-0.94,0.65,1142.03,857.97,-0.00552,0.064157,1.567857,0.516282
78,-2.0,2.0,0.6,1131.25,868.75,-0.00552,0.064157,1.567857,0.516282
79,-0.05,0.05,0.65,1137.04,862.96,-0.00552,0.064157,1.567857,0.516282
80,0.21,-0.21,0.65,1142.51,857.49,-0.00552,0.064157,1.567857,0.516282
81,-0.09,0.09,0.7,1147.71,852.29,-0.00552,0.064157,1.567857,0.516282
82,-2.0,2.0,0.65,1136.65,863.35,-0.00552,0.064157,1.567857,0.516282
83,0.89,-0.89,0.65,1142.15,857.85,-0.00552,0.064157,1.567857,0.516282
84,-0.45,0.45,0.7,1147.36,852.64,-0.00552,0.064157,1.567857,0.516282
85,0.82,-0.82,0.7,1152.32,847.68,-0.00552,0.064157,1.567857,0.516282
86,-2.0,2.0,0.7,1141.04,858.96,-0.00552,0.064157,1.567857,0.516282
87,0.86,-0.86,0.7,1146.31,853.69,-0.00552,0.064157,1.567857,0.516282
88,-0.32,0.32,0.7,1151.32,848.68,-0.00552,0.064157,1.567857,0.516282
89,-2.0,2.0,0.65,1140.09,859.91,-0.00552,0.064157,1.567857,0.516282
90,0.95,-0.95,0.7,1145.41,854.59,-0.00552,0.064157,1.567857,0.516282
91,0.76,-0.76,0.75,1150.46,849.54,-0.00552,0.064157,1.567857,0.516282
92,0.72,-0.72,0.8,1155.27,844.73,-0.00552,0.064157,1.567857,0.516282
93,-2.0,2.0,0.75,1143.86,856.14,-0.008544,0.076047,1.57001,0.240299
94,-0.23,0.23,0.75,1148.99,851.01,-0.008544,0.076047,1.57001,0.240299
95,-0.56,0.56,0.75,1153.86,846.14,-0.008544,0.076047,1.57001,0.240299
96,-2.0,2.0,0.7,1142.52,857.48,-0.008544,0.076047,1.57001,0.240299
97,-2.0,2.0,0.65,1131.71,868.29,-0.008544,0.076047,1.57001,0.240299
98,-0.41,0.41,0.7,1137.47,862.53,-0.008544,0.076047,1.57001,0.240299
99,0.33,-0.33,0.7,1142.92,857.08,-0.008544,0.076047,1.57001,0.240299
100,-2.0,2.0,0.65,1132.1,867.9,-0.008544,0.076047,1.57001,0.240299
101,0.1,-0.1,0.65,1137.84,862.16,-0.008544,0.076047,1.57001,0.240299
102,0.69,-0.69,0.7,1143.27,856.73,-0.008544,0.076047,1.57001,0.240299
103,-2.0,2.0,0.65,1132.43,867.57,-0.008544,0.076047,1.57001,0.240299
104,-0.08,0.08,0.65,1138.15,861.85,-0.008544,0.076047,1.57001,0.240299
105,0.35,-0.35,0.65,1143.57,856.43,-0.008544,0.076047,1.57001,0.240299
106,0.09,-0.09,0.7,1148.71,851.29,-0.008544,0.076047,1.57001,0.240299
107,-2.0,2.0,0.65,1137.6,862.4,-0.008544,0.076047,1.57001,0.240299
108,-2.0,2.0,0.6,1127.05,872.95,-0.008442,0.052908,1.543128,0.128501
109,0.62,-0.62,0.65,1133.07,866.93,-0.008442,0.052908,1.543128,0.128501
110,0.48,-0.48,0.65,1138.75,861.25,-0.008442,0.052908,1.543128,0.128501
111,0.99,-0.99,0.65,1144.14,855.86,-0.008442,0.052908,1.543128,0.128501
112,1.0,-1.0,0.65,1149.26,850.74,-0.008442,0.052908,1.543128,0.128501
113,-2.0,2.0,0.65,1138.12,861.88,-0.008442,0.052908,1.543128,0.128501
114,-0.87,0.87,0.65,1143.54,856.46,-0.008442,0.052908,1.543128,0.128501
115,-0.44,0.44,0.65,1148.69,851.31,-0.008442,0.052908,1.543128,0.128501
116,0.56,-0.56,0.7,1153.58,846.42,-0.008442,0.052908,1.543128,0.128501
117,-2.0,2.0,0.7,1142.24,857.76,-0.008442,0.052908,1.543128,0.128501
118,0.84,-0.84,0.7,1147.45,852.55,-0.008442,0.052908,1.543128,0.128501
119,0.92,-0.92,0.7,1152.41,847.59,-0.008442,0.052908,1.543128,0.128501
120,0.1,-0.1,0.75,1157.13,842.87,-0.008442,0.052908,1.543128,0.128501
121,-0.04,0.04,0.75,1161.63,838.37,-0.008442,0.052908,1.543128,0.128501
122,0.79,-0.79,0.75,1165.94,834.06,-0.008442,0.052908,1.543128,0.128501
123,-2.0,2.0,0.75,1154.06,845.94,-0.008442,0.052908,1.543128,0.128501
124,0.43,-0.43,0.75,1158.71,841.29,-0.008442,0.052908,1.543128,0.128501
125,0.1,-0.1,0.75,1163.14,836.86,-0.008442,0.052908,1.543128,0.128501
126,0.2,-0.2,0.75,1167.38,832.62,-0.008442,0.052908,1.543128,0.128501
127,0.74,-0.74,0.8,1171.45,828.55,-0.008442,0.052908,1.543128,0.128501
128,-0.66,0.66,0.85,1175.35,824.65,-0.008442,0.052908,1.543128,0.128501
129,0.1,-0.1,0.85,1179.1,820.9,-0.008442,0.052908,1.543128,0.128501
130,-2.0,2.0,0.8,1166.72,833.28,-0.006848,0.083741,1.524657,0.07476
131,0.97,-0.97,0.8,1170.81,829.19,-0.006848,0.083741,1.524657,0.07476
132,0.72,-0.72,0.8,1174.74,825.26,-0.006848,0.083741,1.524657,0.07476
133,-0.36,0.36,0.85,1178.51,821.49,-0.006848,0.083741,1.524657,0.07476
134,-0.35,0.35,0.85,1182.15,817.85,-0.006848,0.083741,1.524657,0.07476
135,-2.0,2.0,0.8,1169.65,830.35,-0.006848,0.083741,1.524657,0.07476
136,-0.54,0.54,0.8,1173.62,826.38,-0.006848,0.083741,1.524657,0.07476
137,-0.73,0.73,0.85,1177.44,822.56,-0.006848,0.083741,1.524657,0.07476
138,0.95,-0.95,0.85,1181.11,818.89,-0.006848,0.083741,1.524657,0.07476
139,0.66,-0.66,0.85,1184.65,815.35,-0.006848,0.083741,1.524657,0.07476
140,0.98,-0.98,0.85,1188.06,811.94,-0.006848,0.083741,1.524657,0.07476
141,0.8,-0.8,0.85,1191.35,808.65,-0.006848,0.083741,1.524657,0.07476
142,-2.0,2.0,0.8,1178.54,821.46,-0.006848,0.083741,1.524657,0.07476
143,0.66,-0.66,0.85,1182.17,817.83,-0.006848,0.083741,1.524657,0.07476
144,0.84,-0.84,0.85,1185.67,814.33,-0.006848,0.083741,1.524657,0.07476
145,-0.65,0.65,0.85,1189.05,810.95,-0.006848,0.083741,1.524657,0.07476
146,0.56,-0.56,0.85,1192.31,807.69,-0.006848,0.083741,1.524657,0.07476
147,0.29,-0.29,0.85,1195.46,804.54,-0.006848,0.083741,1.524657,0.07476
148,0.65,-0.65,0.85,1198.51,801.49,-0.006848,0.083741,1.524657,0.07476
149,0.15,-0.15,0.85,1201.46,798.54,-0.006848,0.083741,1.524657,0.07476
150,0.78,-0.78,0.9,1204.33,795.67,-0.006848,0.083741,1.524657,0.07476
151,-0.21,0.21,0.9,1207.11,792.89,-0.006848,0.083741,1.524657,0.07476
152,0.45,-0.45,0.9,1209.81,790.19,-0.006848,0.083741,1.524657,0.07476
153,0.71,-0.71,0.9,1212.43,787.57,-0.006848,0.083741,1.524657,0.07476
154,0.78,-0.78,0.9,1214.98,785.02,-0.006848,0.083741,1.524657,0.07476
155,-2.0,2.0,0.9,1201.47,798.53,-0.009881,0.090972,1.525788,0.046762
156,0.61,-0.61,0.9,1204.33,795.67,-0.009881,0.090972,1.525788,0.046762
157,0.33,-0.33,0.9,1207.11,792.89,-0.009881,0.090972,1.525788,0.046762
158,-0.47,0.47,0.9,1209.81,790.19,-0.009881,0.090972,1.525788,0.046762
159,0.87,-0.87,0.9,1212.44,787.56,-0.009881,0.090972,1.525788,0.046762
160,-2.0,2.0,0.85,1198.99,801.01,-0.009881,0.090972,1.525788,0.046762
161,-0.54,0.54,0.85,1201.93,798.07,-0.009881,0.090972,1.525788,0.046762
162,0.78,-0.78,0.9,1204.78,795.22,-0.009881,0.090972,1.525788,0.046762
163,0.51,-0.51,0.9,1207.55,792.45,-0.009881,0.090972,1.525788,0.046762
164,-0.04,0.04,0.9,1210.23,789.77,-0.009881,0.090972,1.525788,0.046762
165,0.66,-0.66,0.9,1212.84,787.16,-0.009881,0.090972,1.525788,0.046762
166,0.97,-0.97,0.9,1215.39,784.61,-0.009881,0.090972,1.525788,0.046762
167,-0.98,0.98,0.9,1217.86,782.14,-0.009881,0.090972,1.525788,0.046762
168,0.89,-0.89,0.9,1220.27,779.73,-0.009881,0.090972,1.525788,0.046762
169,-0.27,0.27,0.9,1222.62,777.38,-0.009881,0.090972,1.525788,0.046762
170,-0.84,0.84,0.9,1224.91,775.09,-0.009881,0.090972,1.525788,0.046762
171,0.68,-0.68,0.9,1227.14,772.86,-0.009881,0.090972,1.525788,0.046762
172,0.04,-0.04,0.9,1229.32,770.68,-0.009881,0.090972,1.525788,0.046762
173,-2.0,2.0,0.85,1215.45,784.55,-0.009881,0.090972,1.525788,0.046762
174,-0.39,0.39,0.85,1217.93,782.07,-0.009881,0.090972,1.525788,0.046762
175,-2.0,2.0,0.85,1204.33,795.67,-0.012134,0.077886,1.520295,0.031496
176,-0.81,0.81,0.85,1207.11,792.89,-0.012134,0.077886,1.520295,0.031496
177,0.59,-0.59,0.85,1209.81,790.19,-0.012134,0.077886,1.520295,0.031496
178,-2.0,2.0,0.8,1196.44,803.56,-0.012134,0.077886,1.520295,0.031496
179,-0.01,0.01,0.8,1199.46,800.54,-0.012134,0.077886,1.520295,0.031496
180,0.16,-0.16,0.85,1202.38,797.62,-0.012134,0.077886,1.520295,0.031496
181,-0.19,0.19,0.85,1205.22,794.78,-0.012134,0.077886,1.520295,0.031496
182,0.47,-0.47,0.85,1207.97,792.03,-0.012134,0.077886,1.520295,0.031496
183,0.86,-0.86,0.85,1210.65,789.35,-0.012134,0.077886,1.520295,0.031496
184,-2.0,2.0,0.8,1197.25,802.75,-0.012134,0.077886,1.520295,0.031496
185,0.6,-0.6,0.8,1200.24,799.76,-0.012134,0.077886,1.520295,0.031496
186,0.78,-0.78,0.8,1203.14,796.86,-0.012134,0.077886,1.520295,0.031496
187,0.72,-0.72,0.8,1205.96,794.04,-0.012134,0.077886,1.520295,0.031496
188,-0.13,0.13,0.8,1208.69,791.31,-0.012134,0.077886,1.520295,0.031496
189,0.85,-0.85,0.8,1211.35,788.65,-0.012134,0.077886,1.520295,0.031496
190,-0.77,0.77,0.8,1213.93,786.07,-0.012134,0.077886,1.520295,0.031496
191,0.72,-0.72,0.8,1216.44,783.56,-0.012134,0.077886,1.520295,0.031496
192,0.35,-0.35,0.8,1218.89,781.11,-0.012134,0.077886,1.520295,0.031496
193,-0.13,0.13,0.85,1221.27,778.73,-0.012134,0.077886,1.520295,0.031496
194,0.38,-0.38,0.85,1223.59,776.41,-0.012134,0.077886,1.520295,0.031496
195,0.94,-0.94,0.9,1225.86,774.14,-0.012134,0.077886,1.520295,0.031496
196,0.7,-0.7,0.9,1228.07,771.93,-0.012134,0.077886,1.520295,0.031496
197,0.22,-0.22,0.9,1230.23,769.77,-0.012134,0.077886,1.520295,0.031496
198,0.61,-0.61,0.95,1232.34,767.66,-0.012134,0.077886,1.520295,0.031496
199,-0.19,0.19,0.95,1234.4,765.6,-0.012134,0.077886,1.520295,0.031496
200,0.99,-0.99,0.95,1236.42,763.58,-0.012134,0.077886,1.520295,0.031496
201,0.26,-0.26,0.95,1238.4,761.6,-0.012651,0.090242,1.494134,0.023428
202,0.01,-0.01,0.95,1240.33,759.67,-0.012651,0.090242,1.494134,0.023428
203,0.49,-0.49,0.95,1242.22,757.78,-0.012651,0.090242,1.494134,0.023428
204,0.66,-0.66,1.0,1244.07,755.93,-0.012651,0.090242,1.494134,0.023428
205,0.08,-0.08,1.0,1245.89,754.11,-0.012651,0.090242,1.494134,0.023428
206,0.24,-0.24,1.0,1247.67,752.33,-0.012651,0.090242,1.494134,0.023428
207,0.83,-0.83,1.0,1249.42,750.58,-0.012651,0.090242,1.494134,0.023428
208,0.64,-0.64,1.0,1251.14,748.86,-0.012651,0.090242,1.494134,0.023428
209,0.52,-0.52,1.0,1252.82,747.18,-0.012651,0.090242,1.494134,0.023428
210,0.24,-0.24,1.0,1254.47,745.53,-0.012651,0.090242,1.494134,0.023428
211,0.81,-0.81,1.0,1256.09,743.91,-0.012651,0.090242,1.494134,0.023428
212,-0.27,0.27,1.0,1257.69,742.31,-0.012651,0.090242,1.494134,0.023428
213,0.76,-0.76,1.0,1259.25,740.75,-0.012651,0.090242,1.494134,0.023428
214,0.69,-0.69,1.0,1260.79,739.21,-0.012651,0.090242,1.494134,0.023428
215,0.58,-0.58,1.0,1262.31,737.69,-0.012651,0.090242,1.494134,0.023428
216,0.68,-0.68,1.0,1263.8,736.2,-0.012651,0.090242,1.494134,0.023428
217,0.81,-0.81,1.0,1265.26,734.74,-0.012651,0.090242,1.494134,0.023428
218,0.42,-0.42,1.0,1266.7,733.3,-0.012651,0.090242,1.494134,0.023428
219,0.91,-0.91,1.0,1268.12,731.88,-0.012651,0.090242,1.494134,0.023428
220,0.74,-0.74,1.0,1269.52,730.48,-0.012651,0.090242,1.494134,0.023428
221,0.71,-0.71,1.0,1270.89,729.11,-0.012651,0.090242,1.494134,0.023428
222,0.31,-0.31,1.0,1272.25,727.75,-0.012651,0.090242,1.494134,0.023428
223,0.71,-0.71,1.0,1273.58,726.42,-0.012651,0.090242,1.494134,0.023428
224,-0.22,0.22,1.0,1274.9,725.1,-0.012651,0.090242,1.494134,0.023428
225,0.64,-0.64,1.0,1276.19,723.81,-0.012651,0.090242,1.494134,0.023428
226,0.9,-0.9,1.0,1277.47,722.53,-0.012651,0.090242,1.494134,0.023428
227,0.45,-0.45,1.0,1278.73,721.27,-0.012651,0.090242,1.494134,0.023428
228,0.58,-0.58,1.0,1279.98,720.02,-0.012651,0.090242,1.494134,0.023428
229,0.3,-0.3,1.0,1281.2,718.8,-0.012651,0.090242,1.494134,0.023428
230,0.53,-0.53,1.0,1282.41,717.59,-0.012651,0.090242,1.494134,0.023428
231,0.12,-0.12,1.0,1283.6,716.4,-0.012651,0.090242,1.494134,0.023428
232,0.39,-0.39,1.0,1284.78,715.22,-0.012651,0.090242,1.494134,0.023428
233,-2.0,2.0,0.95,1269.94,730.06,-0.012651,0.090242,1.494134,0.023428
234,-2.0,2.0,0.9,1255.31,744.69,-0.0122,0.094386,1.468504,0.017468
235,0.7,-0.7,0.9,1256.92,743.08,-0.0122,0.094386,1.468504,0.017468
236,0.34,-0.34,0.9,1258.5,741.5,-0.0122,0.094386,1.468504,0.017468
237,0.62,-0.62,0.9,1260.05,739.95,-0.0122,0.094386,1.468504,0.017468
238,0.1,-0.1,0.9,1261.58,738.42,-0.0122,0.094386,1.468504,0.017468
239,0.65,-0.65,0.9,1263.08,736.92,-0.0122,0.094386,1.468504,0.017468
240,-0.29,0.29,0.9,1264.55,735.45,-0.0122,0.094386,1.468504,0.017468
241,0.64,-0.64,0.9,1266.01,733.99,-0.0122,0.094386,1.468504,0.017468
242,0.1,-0.1,0.9,1267.44,732.56,-0.0122,0.094386,1.468504,0.017468
243,0.6,-0.6,0.9,1268.84,731.16,-0.0122,0.094386,1.468504,0.017468
244,0.85,-0.85,0.9,1270.23,729.77,-0.0122,0.094386,1.468504,0.017468
245,0.16,-0.16,0.9,1271.6,728.4,-0.0122,0.094386,1.468504,0.017468
246,-0.52,0.52,0.9,1272.94,727.06,-0.0122,0.094386,1.468504,0.017468
247,0.02,-0.02,0.9,1274.26,725.74,-0.0122,0.094386,1.468504,0.017468
248,-2.0,2.0,0.85,1259.57,740.43,-0.0122,0.094386,1.468504,0.017468
249,0.83,-0.83,0.85,1261.1,738.9,-0.0122,0.094386,1.468504,0.017468
250,0.53,-0.53,0.85,1262.61,737.39,-0.0122,0.094386,1.468504,0.017468
251,-0.28,0.28,0.85,1264.1,735.9,-0.0122,0.094386,1.468504,0.017468
252,-0.25,0.25,0.85,1265.56,734.44,-0.0122,0.094386,1.468504,0.017468
253,0.58,-0.58,0.9,1266.99,733.01,-0.0122,0.094386,1.468504,0.017468
254,0.24,-0.24,0.95,1268.41,731.59,-0.0122,0.094386,1.468504,0.017468
255,0.68,-0.68,0.95,1269.8,730.2,-0.0122,0.094386,1.468504,0.017468
256,0.96,-0.96,0.95,1271.17,728.83,-0.0122,0.094386,1.468504,0.017468
257,0.61,-0.61,0.95,1272.52,727.48,-0.0122,0.094386,1.468504,0.017468
258,0.02,-0.02,0.95,1273.85,726.15,-0.0122,0.094386,1.468504,0.017468
259,0.83,-0.83,0.95,1275.16,724.84,-0.0122,0.094386,1.468504,0.017468
260,-0.64,0.64,0.95,1276.46,723.54,-0.0122,0.094386,1.468504,0.017468
261,0.58,-0.58,0.95,1277.73,722.27,-0.0122,0.094386,1.468504,0.017468
262,0.48,-0.48,0.95,1278.99,721.01,-0.0122,0.094386,1.468504,0.017468
263,-0.18,0.18,0.95,1280.23,719.77,-0.013712,0.072905,1.462335,0.014025
264,0.69,-0.69,0.95,1281.45,718.55,-0.013712,0.072905,1.462335,0.014025
265,0.58,-0.58,0.95,1282.65,717.35,-0.013712,0.072905,1.462335,0.014025
266,0.86,-0.86,0.95,1283.84,716.16,-0.013712,0.072905,1.462335,0.014025
267,0.17,-0.17,0.95,1285.02,714.98,-0.013712,0.072905,1.462335,0.014025
268,0.65,-0.65,1.0,1286.18,713.82,-0.013712,0.072905,1.462335,0.014025
269,0.75,-0.75,1.0,1287.32,712.68,-0.013712,0.072905,1.462335,0.014025
270,-0.15,0.15,1.0,1288.45,711.55,-0.013712,0.072905,1.462335,0.014025
271,0.94,-0.94,1.0,1289.57,710.43,-0.013712,0.072905,1.462335,0.014025
272,0.97,-0.97,1.0,1290.67,709.33,-0.013712,0.072905,1.462335,0.014025
273,0.81,-0.81,1.0,1291.76,708.24,-0.013712,0.072905,1.462335,0.014025
274,0.87,-0.87,1.0,1292.83,707.17,-0.013712,0.072905,1.462335,0.014025
275,0.57,-0.57,1.0,1293.89,706.11,-0.013712,0.072905,1.462335,0.014025
276,0.95,-0.95,1.0,1294.94,705.06,-0.013712,0.072905,1.462335,0.014025
277,0.78,-0.78,1.0,1295.98,704.02,-0.013712,0.072905,1.462335,0.014025
278,0.81,-0.81,1.0,1297.01,702.99,-0.013712,0.072905,1.462335,0.014025
279,0.23,-0.23,1.0,1298.02,701.98,-0.013712,0.072905,1.462335,0.014025
280,0.98,-0.98,1.0,1299.03,700.97,-0.013712,0.072905,1.462335,0.014025
281,-0.32,0.32,1.0,1300.02,699.98,-0.013712,0.072905,1.462335,0.014025
282,0.95,-0.95,1.0,1301.0,699.0,-0.013712,0.072905,1.462335,0.014025
283,0.95,-0.95,1.0,1301.97,698.03,-0.013712,0.072905,1.462335,0.014025
284,-0.26,0.26,1.0,1302.93,697.07,-0.013712,0.072905,1.462335,0.014025
285,0.35,-0.35,1.0,1303.88,696.12,-0.013712,0.072905,1.462335,0.014025
286,-0.22,0.22,1.0,1304.82,695.18,-0.013712,0.072905,1.462335,0.014025
287,0.78,-0.78,1.0,1305.75,694.25,-0.013712,0.072905,1.462335,0.014025
288,0.29,-0.29,1.0,1306.67,693.33,-0.013712,0.072905,1.462335,0.014025
289,0.73,-0.73,1.0,1307.58,692.42,-0.013712,0.072905,1.462335,0.014025
290,0.9,-0.9,1.0,1308.48,691.52,-0.013712,0.072905,1.462335,0.014025
291,0.37,-0.37,1.0,1309.37,690.63,-0.013712,0.072905,1.462335,0.014025
292,0.67,-0.67,1.0,1310.25,689.75,-0.013712,0.072905,1.462335,0.014025
293,0.69,-0.69,1.0,1311.13,688.87,-0.013712,0.072905,1.462335,0.014025
294,0.04,-0.04,1.0,1311.99,688.01,-0.013712,0.072905,1.462335,0.014025
295,0.84,-0.84,1.0,1312.85,687.15,-0.013712,0.072905,1.462335,0.014025
296,0.91,-0.91,1.0,1313.7,686.3,-0.013712,0.072905,1.462335,0.014025
297,0.95,-0.95,1.0,1314.54,685.46,-0.013712,0.072905,1.462335,0.014025
298,0.65,-0.65,1.0,1315.38,684.62,-0.013712,0.072905,1.462335,0.014025
299,0.58,-0.58,1.0,1316.2,683.8,-0.013712,0.072905,1.462335,0.014025
300,0.52,-0.52,1.0,1317.02,682.98,-0.013712,0.072905,1.462335,0.014025
301,0.83,-0.83,1.0,1317.83,682.17,-0.013712,0.072905,1.462335,0.014025
302,0.53,-0.53,1.0,1318.63,681.37,-0.013712,0.072905,1.462335,0.014025
303,0.89,-0.89,1.0,1319.43,680.57,-0.013712,0.072905,1.462335,0.014025
304,0.72,-0.72,1.0,1320.22,679.78,-0.013712,0.072905,1.462335,0.014025
305,0.77,-0.77,1.0,1321.0,679.0,-0.013712,0.072905,1.462335,0.014025
306,0.52,-0.52,1.0,1321.78,678.22,-0.013712,0.072905,1.462335,0.014025
307,0.63,-0.63,1.0,1322.55,677.45,-0.013712,0.072905,1.462335,0.014025
308,0.81,-0.81,1.0,1323.31,676.69,-0.013712,0.072905,1.462335,0.014025
309,0.52,-0.52,1.0,1324.06,675.94,-0.013712,0.072905,1.462335,0.014025
310,0.4,-0.4,1.0,1324.81,675.19,-0.013712,0.072905,1.462335,0.014025
